Date,Symbol,Open,High,Low,Close,Volume,Turnover
2020-01-08,ADANIPORTS,379,387.6,378.25,385.65,4620991,177292164735000
2020-01-09,ADANIPORTS,389.15,394,386.05,391.8,4186783,163828356245000
2020-01-10,ADANIPORTS,391.8,394.3,390,392.05,2405154,94380803465000
2020-01-13,ADANIPORTS,391.9,393.9,389.3,390.35,1516112,59316782950000
2020-01-14,ADANIPORTS,391,392.6,386,389.2,1963128,76472204265000
2020-01-15,ADANIPORTS,389.3,391.4,386,390.8,1536571,59747100625000
2020-01-16,ADANIPORTS,392,394.6,389.8,390.95,1340762,52567446690000
2020-01-17,ADANIPORTS,390.9,392.4,386,387.6,1644832,63989050855000
2020-01-20,ADANIPORTS,387.65,389.2,378.8,380.05,1760945,67298925420000
2020-01-21,ADANIPORTS,378.8,382,375.3,379.95,2005178,75927566840000
2020-01-22,ADANIPORTS,379.95,385,379,383.6,1817459,69589783525000
2020-01-23,ADANIPORTS,384.45,386.75,380.75,385.85,1202104,46208683040000
2020-01-24,ADANIPORTS,383,387.4,380.3,384.75,1572385,60408393225000
2020-01-27,ADANIPORTS,383.7,386.25,379.8,381.25,1076027,41187574390000
2020-01-28,ADANIPORTS,380.7,381.5,370.2,372.95,2220618,83354623245000
2020-01-29,ADANIPORTS,377.5,387.75,373.75,383.35,3588224,137720482735000
2020-01-30,ADANIPORTS,381,383.7,376.85,378,1526892,57988559470000
2020-01-31,ADANIPORTS,380.05,381.55,368.25,369.4,2912256,108318582800000
2020-02-01,ADANIPORTS,369.8,371.4,360.65,362.3,1839534,67256043825000
2020-02-03,ADANIPORTS,364,370,355.5,367.35,2857926,104292850085000
2020-02-04,ADANIPORTS,370.1,376,366.35,372.5,3061868,114006419805000
2020-02-05,ADANIPORTS,372,372.5,361.1,366.6,3441871,125860130635000
2020-02-06,ADANIPORTS,370,373.2,367.65,370.2,4172547,154706387480000
2020-02-07,ADANIPORTS,370.2,373.7,367.2,369.55,2197903,81300229845000
2020-02-10,ADANIPORTS,370.05,373.45,366.15,368.25,1537598,56716367290000
2020-02-11,ADANIPORTS,370.5,378.4,369.05,374.2,2836917,106292103295000
2020-02-12,ADANIPORTS,376.95,378.9,371.6,374.1,1873710,70267086975000
2020-02-13,ADANIPORTS,374,374.7,367,369.1,1602247,59123422600000
2020-02-14,ADANIPORTS,370.3,372,366,366.85,1012713,37350876335000
2020-02-17,ADANIPORTS,366.85,366.85,359.4,362.8,1979626,71633420665000
2020-02-18,ADANIPORTS,362.5,368.45,358.35,366.6,1693616,61420311525000
2020-02-19,ADANIPORTS,371,374.45,367.35,371.3,2057811,76225337350000
2020-02-20,ADANIPORTS,371,374.5,370,370.85,1799254,66982202685000
2020-02-24,ADANIPORTS,367.65,371.4,361.5,362.25,2070656,75998777665000
2020-02-25,ADANIPORTS,362.3,364.7,355.6,358.4,2530137,90581872530000
2020-02-26,ADANIPORTS,356.9,362.5,352.9,358.4,4164401,148970078610000
2020-02-27,ADANIPORTS,358.7,360.75,351.5,353.7,1977795,69999770045000
2020-02-28,ADANIPORTS,347,348.65,339.2,342.2,4299292,147889766970000
2020-03-02,ADANIPORTS,346.1,351.05,338.3,340.65,2510491,86875979530000
2020-03-03,ADANIPORTS,344,349.05,342,347.3,3671071,127066610685000
2020-03-04,ADANIPORTS,347.8,349.8,339.9,345.95,3490806,120541053105000
2020-03-05,ADANIPORTS,347.3,351.9,346.5,349.15,2709900,94687585975000
2020-03-06,ADANIPORTS,339.8,343.2,331.25,341.4,3966036,133861083180000
2020-03-09,ADANIPORTS,334.7,334.7,316.85,321.9,3230319,105417661290000
2020-03-11,ADANIPORTS,322.8,326.35,316.2,320.2,5634636,181217264210000
2020-03-12,ADANIPORTS,288.2,301.9,284,287.65,9895077,286805469010000
2020-03-13,ADANIPORTS,260,300.7,232,292.75,21079070,587871090315000
2020-03-16,ADANIPORTS,273,276.85,252,261.4,7727956,200521051410000
2020-03-17,ADANIPORTS,265,283.35,265,267.15,9691227,265375705670000
2020-03-18,ADANIPORTS,270,273,256,260.4,5581367,146511351810000
2020-03-19,ADANIPORTS,248,264.15,241,258.35,8727962,223369624620000
2020-03-20,ADANIPORTS,257.6,264.5,247.2,256.4,7028925,179538121870000
2020-03-23,ADANIPORTS,235,235.8,203,207.8,5716818,120965834375000
2020-03-24,ADANIPORTS,216,238.75,212.6,231.75,9694177,220614025205000
2020-03-25,ADANIPORTS,222.3,266.5,222.3,255.6,11745146,285164299520000
2020-03-26,ADANIPORTS,257.65,260.1,241.5,248.2,8701776,220801200075000
2020-03-27,ADANIPORTS,259,259.6,244,251.3,4871655,122761855900000
2020-03-30,ADANIPORTS,248,254.85,237,251.65,8946439,222589095565000
2020-03-31,ADANIPORTS,255,259.6,247.05,251.3,6401288,162036375150000
2020-04-01,ADANIPORTS,246.05,247.8,235.05,244.8,4034211,97074682025000
2020-04-03,ADANIPORTS,246,252.8,238.9,244.8,7210453,179141560495000
2020-04-07,ADANIPORTS,254.2,255.85,245.6,248.1,7360798,183608538015000
2020-04-08,ADANIPORTS,248,255.85,242.75,250.85,6897883,172483052480000
2020-04-09,ADANIPORTS,254,254.6,247.45,251.9,5290672,132913573400000
2020-04-13,ADANIPORTS,252,265.5,247.5,262.85,6979354,177036930840000
2020-04-15,ADANIPORTS,265,279.4,265,268.9,7606729,207664395195000
2020-04-16,ADANIPORTS,267,271.3,260.3,267.6,3267294,87118436215000
2020-04-17,ADANIPORTS,275,275.9,263.6,268.15,3470271,92709543845000
2020-04-20,ADANIPORTS,273.5,273.5,266.55,270.5,2234365,60326695010000
2020-04-21,ADANIPORTS,266.05,269.6,260.9,265.2,2562045,67618030900000
2020-04-22,ADANIPORTS,260,273.85,258.5,271.9,3229099,86617450385000
2020-04-23,ADANIPORTS,273.5,279.7,268.5,277.6,3594118,98879195165000
2020-04-24,ADANIPORTS,273.95,276.95,269.55,270.65,2515755,68454939175000
2020-04-27,ADANIPORTS,273.3,277.1,269.5,271.15,1845577,50327122870000
2020-04-28,ADANIPORTS,271.15,274.7,270,272.95,1808291,49284436915000
2020-04-29,ADANIPORTS,274,293.2,272.7,287.65,4058322,114891689925000
2020-04-30,ADANIPORTS,295.05,296,285.1,290.1,4675412,135632333310000
2020-05-04,ADANIPORTS,275,280,262,266.35,6359013,169109555365000
2020-05-05,ADANIPORTS,271.7,271.7,261.1,263.1,4866839,129174834045000
2020-05-06,ADANIPORTS,261.1,273.5,261.1,270.15,10547916,283493387760000
2020-05-07,ADANIPORTS,271.2,284.5,268.45,282.4,6505707,182870152610000
2020-05-08,ADANIPORTS,285.1,286.85,280.55,285.05,2594067,73702367310000
2020-05-11,ADANIPORTS,285.2,293.25,285.2,289.7,3204070,92789002980000
2020-05-12,ADANIPORTS,289,292.8,285.25,291.5,4602741,133275757475000
2020-05-13,ADANIPORTS,297,311.9,262.35,309.35,9560014,286713446860000
2020-05-14,ADANIPORTS,301.1,311.45,301.1,308.4,5684067,174839400740000
2020-05-15,ADANIPORTS,309,312,305.35,309.25,3712050,114563979070000
2020-05-18,ADANIPORTS,306,307.35,291.35,293.3,3625909,107469335425000
2020-05-19,ADANIPORTS,299.8,320.9,297.35,319.2,10540356,327915878545000
2020-05-20,ADANIPORTS,318,324.8,311.55,323.75,6985480,223005674340000
2020-05-21,ADANIPORTS,319.4,322.15,315.4,317.15,4602568,146444825630000
2020-05-22,ADANIPORTS,315,315,306.55,310.6,3428549,106323238640000
2020-05-26,ADANIPORTS,312.4,320.55,309.6,315.6,4031218,127292928150000
2020-05-27,ADANIPORTS,313,328.5,313,326.65,6352246,204600419170000
2020-05-28,ADANIPORTS,329.5,334.15,327.45,331.8,5655407,186914188850000
2020-05-29,ADANIPORTS,330,330,322.05,323.8,12299544,398535803635000
2020-06-01,ADANIPORTS,326,336.35,326,329.35,2865760,95293508590000
2020-06-02,ADANIPORTS,330.2,341.65,325.8,339.95,4668325,157052838740000
2020-06-03,ADANIPORTS,344,344.95,336.85,339.55,5177337,176121841690000
2020-06-04,ADANIPORTS,341,342.9,337.6,339.2,4625619,157215406960000
2020-06-05,ADANIPORTS,340.1,347.15,337.2,341.15,2348630,80596538580000
2020-06-08,ADANIPORTS,343.1,347.65,340.95,343.3,2771175,95297310570000
2020-06-09,ADANIPORTS,344.5,351.35,341.3,346.05,3388265,117433253050000
2020-06-10,ADANIPORTS,346.05,349.75,340.4,346.55,2324983,80174834495000
2020-06-11,ADANIPORTS,348,348,336.8,338.65,4260956,145452514200000
2020-06-12,ADANIPORTS,330.65,347.8,327.7,345.3,3022904,101791200690000
2020-06-15,ADANIPORTS,346.5,346.85,336.85,339.75,2474153,84426737245000
2020-06-16,ADANIPORTS,347,347,335.9,340.8,2686021,91657388610000
2020-06-17,ADANIPORTS,341,346.45,337.55,341.3,2458021,84306025995000
2020-06-18,ADANIPORTS,340.35,345.5,335.15,343.8,2502231,85121320540000
2020-06-19,ADANIPORTS,344.4,354.9,341.5,348.9,6917610,242339917785000
2020-06-22,ADANIPORTS,350,353.9,346.7,349.6,2515842,88180663185000
2020-06-23,ADANIPORTS,350,357.2,346.75,355.65,2715738,95670426070000
2020-06-24,ADANIPORTS,355.35,360,349.6,351.85,2841354,100978674590000
2020-06-25,ADANIPORTS,349.8,351.5,342.2,344,5056963,175040165100000
2020-06-26,ADANIPORTS,348,349,339.6,343.2,3979519,136748914935000
2020-06-29,ADANIPORTS,341.35,344.05,339.1,342.65,3263757,111481781435000
2020-06-30,ADANIPORTS,344,349.8,342.4,343.9,2828820,98051229470000
2020-07-01,ADANIPORTS,345.9,347.05,341.3,343.8,1202080,41394716380000
2020-07-02,ADANIPORTS,346,349.6,344.9,346.8,1204040,41792812410000
2020-07-03,ADANIPORTS,350.2,366.8,348.65,360.4,9300948,336607307775000
2020-07-06,ADANIPORTS,365.1,366,356.1,359.45,3360577,121612191450000
2020-07-07,ADANIPORTS,361,361,344.25,345.95,4348443,151578490255000
2020-07-08,ADANIPORTS,349,349.65,339.3,340.6,3988479,136441991915000
2020-07-09,ADANIPORTS,341,346.5,340,343.15,3635224,124669229355000
2020-07-10,ADANIPORTS,341,342.7,332.25,334.95,3368457,112725525320000
2020-07-13,ADANIPORTS,336.25,339.65,331.5,332.2,2187706,73126805635000
2020-07-14,ADANIPORTS,332.7,333.5,319.7,320.4,3146962,102022243760000
2020-07-15,ADANIPORTS,320.55,324.5,312.9,315.15,3905269,124770678460000
2020-07-16,ADANIPORTS,317,317.45,309.6,311.2,3122868,97507601800000
2020-07-17,ADANIPORTS,312,318.9,310.6,313,3264266,102559300475000
2020-07-20,ADANIPORTS,316,318.7,310.35,317.3,4328922,136273436540000
2020-07-21,ADANIPORTS,320.9,325.35,313.6,314.7,4264604,136150080450000
2020-07-22,ADANIPORTS,316.2,318.65,309.1,312,3068805,96444183980000
2020-07-23,ADANIPORTS,313.4,315.95,311.6,313.9,2831417,88930525970000
2020-07-24,ADANIPORTS,313.9,313.95,305.35,309.4,2457671,75872223305000
2020-07-27,ADANIPORTS,309,310.7,298,309.05,5465737,167117318550000
2020-07-28,ADANIPORTS,309.9,320,308.05,318.6,4973848,157515078855000
2020-07-29,ADANIPORTS,317.05,323,312.05,315.15,4000041,126983741845000
2020-07-30,ADANIPORTS,317.85,321.75,310.1,312.5,2498355,78937674120000
2020-07-31,ADANIPORTS,315,318.15,312.75,315.2,1945026,61355847865000
2020-08-03,ADANIPORTS,311,319.55,308.65,311.35,2408531,75590454610000
2020-08-04,ADANIPORTS,313,317.75,311.35,314.95,3182644,100224496925000
2020-08-05,ADANIPORTS,316.4,328.8,313.4,327.1,8387056,270305455340000
2020-08-06,ADANIPORTS,330.1,330.9,321.4,323.8,3282020,106880845470000
2020-08-07,ADANIPORTS,323.9,328.35,321.55,326.65,2634956,85725505310000
2020-08-10,ADANIPORTS,329,333.95,325.7,331.3,3187734,105576071695000
2020-08-11,ADANIPORTS,333.5,336.75,330.7,335,3504783,117024337740000
2020-08-12,ADANIPORTS,336,347.75,331.75,341.2,10674205,365574328635000
2020-08-13,ADANIPORTS,343.55,348.95,341.75,347.65,2707033,93703160740000
2020-08-14,ADANIPORTS,353.75,353.75,343.65,348.1,3377000,117897173355000
2020-08-17,ADANIPORTS,350.85,358,346.8,357.45,4508358,160106931455000
2020-08-18,ADANIPORTS,356.9,359.5,354.5,357.45,2151419,76851706450000
2020-08-19,ADANIPORTS,360,366.2,355.5,356.65,3269190,117648381220000
2020-08-20,ADANIPORTS,354.95,357.1,347.95,353.6,3533916,125026618830000
2020-08-21,ADANIPORTS,357.9,359.35,353,354.35,1342269,47745026525000
2020-08-24,ADANIPORTS,358.4,363.3,347.6,349,3489262,123562599200000
2020-08-25,ADANIPORTS,351.9,352,341,346.1,3532971,121998877665000
2020-08-26,ADANIPORTS,346.35,366.9,346.35,354.25,11568961,415771550395000
2020-08-27,ADANIPORTS,356,357.45,349.55,350.55,2996658,106069112315000
2020-08-28,ADANIPORTS,355,363,348.5,360.05,5406554,192576337150000
2020-08-31,ADANIPORTS,365,378.35,352,355.75,19379274,711648024940000
2020-09-01,ADANIPORTS,357,365.35,341.4,348.8,6726316,237931230820000
2020-09-02,ADANIPORTS,352.95,363.5,344.1,359.9,5694675,202615298105000
2020-09-03,ADANIPORTS,363.5,368,359.55,366,4286269,156306641505000
2020-09-04,ADANIPORTS,363.4,363.4,351.1,353,7628188,272481690465000
2020-09-07,ADANIPORTS,355,357.95,347.2,352.05,3344349,117631633090000
2020-09-08,ADANIPORTS,352.7,355.95,343.55,345.6,2339457,82131919045000
2020-09-09,ADANIPORTS,344.4,346.3,335.35,343.85,3413215,116502153965000
2020-09-10,ADANIPORTS,346,348.95,336.6,341.6,3893126,133747572605000
2020-09-11,ADANIPORTS,341,343.9,333.45,342.5,4656343,157934129425000
2020-09-14,ADANIPORTS,345,353.6,343.45,351.65,4221864,147521215185000
2020-09-15,ADANIPORTS,355.1,356.8,351,352.65,2042343,72218064575000
2020-09-16,ADANIPORTS,352.25,356.1,348.95,353.55,1998100,70590172220000
2020-09-17,ADANIPORTS,352,355.5,345,346.1,2433213,85127326685000
2020-09-18,ADANIPORTS,348.7,359.8,347.1,357.85,4963128,176429455315000
2020-09-21,ADANIPORTS,358,359,343.95,347.85,3086223,108874150945000
2020-09-22,ADANIPORTS,347.85,348.35,327.15,332.3,4670215,155872359985000
2020-09-23,ADANIPORTS,332.55,335.35,320.15,324.6,4281300,139606556145000
2020-09-24,ADANIPORTS,321.55,322.95,312.1,313.75,6857200,216129759860000
2020-09-25,ADANIPORTS,319,329.7,315.6,326.15,6282538,204786490375000
2020-09-28,ADANIPORTS,327.8,343.2,327.8,339.55,4249775,144040683950000
2020-09-29,ADANIPORTS,343.4,346.4,336.9,341,3490719,119134015355000
2020-09-30,ADANIPORTS,340.55,346.55,330,341.75,2757175,93305729825000
2020-10-01,ADANIPORTS,345.5,354.9,344.5,353.3,3004005,105402836410000
2020-10-05,ADANIPORTS,355.9,358,348.45,350.35,11896462,422521020470000
2020-10-06,ADANIPORTS,356,364.5,354.85,362.9,7483578,270347090840000
2020-10-07,ADANIPORTS,362.55,368.75,359,360.65,4024902,146125313635000
2020-10-08,ADANIPORTS,359.8,362.8,356.35,359.75,3036028,109258846860000
2020-10-09,ADANIPORTS,361,362.45,355.15,357.2,1988867,71197501415000
2020-10-12,ADANIPORTS,359.1,362.85,355.05,357.65,3626399,129845182680000
2020-10-13,ADANIPORTS,357.65,358.65,348.4,349.9,2413111,85363573440000
2020-10-14,ADANIPORTS,349.1,351.2,344.7,348.95,2363439,82199849100000
2020-10-15,ADANIPORTS,350.6,353.85,341.25,342.8,2855273,99453501775000
2020-10-16,ADANIPORTS,344.35,354.75,341.95,349.95,2635081,91408356120000
2020-10-19,ADANIPORTS,352.6,352.6,344.8,347.55,2181975,75812483165000
2020-10-20,ADANIPORTS,346.7,352.3,345.65,348.95,1999765,69654485920000
2020-10-21,ADANIPORTS,350.25,360.15,349.55,355.35,4398526,156444504125000
2020-10-22,ADANIPORTS,350.55,364.05,350.15,358.35,4506437,162147934065000
2020-10-23,ADANIPORTS,360,369,357.65,364.35,6357073,232573783460000
2020-10-26,ADANIPORTS,366,373.9,360.35,363.7,7541567,277840313805000
2020-10-27,ADANIPORTS,360.2,366.2,351,364.4,5869581,210210387930000
2020-10-28,ADANIPORTS,363,370,352,353.65,3863941,139859452470000
2020-10-29,ADANIPORTS,350.55,350.55,341.15,342.7,3346474,115583435390000
2020-10-30,ADANIPORTS,345.2,362.7,343.2,359.85,12044260,430085838820000
2020-11-02,ADANIPORTS,360,362.7,351.2,356.9,9364431,335060201535000
2020-11-03,ADANIPORTS,362,362.65,347.2,353.65,7971473,280881275165000
2020-11-04,ADANIPORTS,367.65,369.5,349.6,361.1,17940352,643063449955000
2020-11-05,ADANIPORTS,366.05,374.65,364.3,368.65,16920686,621719931830000
2020-11-06,ADANIPORTS,368.65,375.9,365.8,371.1,7290106,270074255055000
2020-11-09,ADANIPORTS,375,376,366,367.05,7038841,259404996125000
2020-11-10,ADANIPORTS,370.7,374.5,364.15,366.75,6850175,253622820025000
2020-11-11,ADANIPORTS,366.75,372.45,365.25,371.6,4370366,161756958280000
2020-11-12,ADANIPORTS,373,375.6,366.1,368.05,4759659,175904696230000
2020-11-13,ADANIPORTS,367.5,370.4,362.7,365.5,4156320,152226538210000
2020-11-14,ADANIPORTS,369,369,363,366.1,444529,16315422155000
2020-11-17,ADANIPORTS,368.5,386.75,366.25,379.65,11192618,421812227190000
2020-11-18,ADANIPORTS,382,395.2,382,391.1,15514329,605360431225000
2020-11-19,ADANIPORTS,390,392.7,379.6,381.9,6894431,267004835200000
2020-11-20,ADANIPORTS,381,382.65,373,375.85,5562369,209729571960000
2020-11-23,ADANIPORTS,375.85,379.35,370.3,375.15,4065424,152315712095000
2020-11-24,ADANIPORTS,378,402,376,392.25,19485370,770002544480000
2020-11-25,ADANIPORTS,396.3,404.7,384.4,398.95,18238080,722051904875000
2020-11-26,ADANIPORTS,400.8,413,395.65,410.15,12856261,519789224895000
2020-11-27,ADANIPORTS,411,416,408.2,411.55,10593353,436099270860000
2020-12-01,ADANIPORTS,415,426,412,423.8,9170159,385450853260000
2020-12-02,ADANIPORTS,424.9,442,420.35,438.2,13049398,566290595715000
2020-12-03,ADANIPORTS,442,444.5,433.05,435.8,10810399,475582565000000
2020-12-04,ADANIPORTS,439.7,458.3,439,453.7,10271034,458743446195000
2020-12-07,ADANIPORTS,461,474.9,459,471.5,16140936,757305347015000
2020-12-08,ADANIPORTS,472.7,474.7,457.55,463.35,9218366,427277663455000
2020-12-09,ADANIPORTS,467.65,469.9,458.15,463.9,5811412,270185555115000
2020-12-10,ADANIPORTS,463.9,474.1,457,471,4785102,222930946910000
2020-12-11,ADANIPORTS,471.75,475,462.7,466.3,4922448,230349564295000
2020-12-14,ADANIPORTS,468.6,472.45,463.1,467,5943652,277877560425000
2020-12-15,ADANIPORTS,469.5,479.65,461.45,475.75,10973876,520536129125000
2020-12-16,ADANIPORTS,480,480.45,473.15,475.55,5452263,259701828335000
2020-12-17,ADANIPORTS,478,478.8,465.55,467.75,6757703,318158781530000
2020-12-18,ADANIPORTS,467.75,472.95,458.5,463.3,5980780,277803792780000
2020-12-21,ADANIPORTS,459,467,427.2,444.25,8223842,376032939910000
2020-12-22,ADANIPORTS,444.25,470.5,435,468.65,9462053,429977617755000
2020-12-23,ADANIPORTS,467.15,476.7,462.5,470.75,7943560,374550347235000
2020-12-24,ADANIPORTS,474.9,482.9,466,478.55,7679078,365063731960000
2020-12-28,ADANIPORTS,480,492.95,480,483.55,8372924,407808552590000
2020-12-29,ADANIPORTS,485,489.85,478.2,483.4,5866837,284246301735000
2020-12-30,ADANIPORTS,484,487.6,478.15,485.4,3736356,180483448980000
2020-12-31,ADANIPORTS,485.4,490.8,480.25,483.75,4386328,213265913305000
2021-01-01,ADANIPORTS,485,508,482.55,503.85,7815730,387323442590000
2021-01-04,ADANIPORTS,507,510.9,495.2,498.9,9998803,501294873845000
2021-01-05,ADANIPORTS,498.9,504.5,492,499.45,5135408,256329499360000
2021-01-06,ADANIPORTS,501.8,504.95,489.5,496.8,5203982,259723289980000
2021-01-07,ADANIPORTS,500.1,520.9,499.5,513.85,10295126,527398685440000
2021-01-08,ADANIPORTS,520,527.35,514.5,517,7272250,378984902445000
2021-01-11,ADANIPORTS,520.45,522.5,504,508.35,7156036,364362109435000
2021-01-12,ADANIPORTS,507,520.65,502.55,511.25,6751375,347277554495000
2021-01-13,ADANIPORTS,515.9,540,514.6,536.65,11045555,582294849745000
2021-01-14,ADANIPORTS,537.95,542.45,530.1,536.95,6066782,325506678405000
2021-01-15,ADANIPORTS,536.8,541,524,527.95,5427713,288333825460000
2021-01-18,ADANIPORTS,531,532.3,503.8,515.5,6258367,324066890945000
2021-01-19,ADANIPORTS,516,535,516,532.8,6694907,353386046595000
2021-01-20,ADANIPORTS,529,562.5,529,558.6,14440729,794458514415000
2021-01-21,ADANIPORTS,561.85,561.85,542.65,547.65,8870257,489530650745000
2021-01-22,ADANIPORTS,549.5,557.5,531.7,535.8,6843849,373300881295000
2021-01-25,ADANIPORTS,543,547.45,522,523.65,5816153,309424249010000
2021-01-27,ADANIPORTS,528.25,536,512.5,518.85,8920054,467041192670000
2021-01-28,ADANIPORTS,515.7,527.95,507.05,519.1,5707393,296280775010000
2021-01-29,ADANIPORTS,527.55,533.1,507.1,509.7,6781488,352787664840000
2021-02-01,ADANIPORTS,514.3,545.45,500.1,542.75,10259084,535325491715000
2021-02-02,ADANIPORTS,548.7,554.85,540,550.8,7160471,392165969050000
2021-02-03,ADANIPORTS,549.55,562.3,542,560.1,7462289,414651332530000
2021-02-04,ADANIPORTS,557.9,573.4,554.05,568.4,6850462,387455003600000
2021-02-05,ADANIPORTS,571,573.95,561.65,566.95,5586868,317723723250000
2021-02-08,ADANIPORTS,572.15,594,571.1,582.05,8887710,518613338780000
2021-02-09,ADANIPORTS,589.65,589.8,573.2,581.95,10917915,635307836325000
2021-02-10,ADANIPORTS,584.75,587,550.5,576.85,19987392,1133729338570000
2021-02-11,ADANIPORTS,576.85,593.7,576.3,591.85,10595917,620831090815000
2021-02-12,ADANIPORTS,592.3,621.65,586.1,616.6,24953701,1513467738895000
2021-02-15,ADANIPORTS,617.95,639.9,610.8,627.75,15146033,950646237865000
2021-02-16,ADANIPORTS,629.8,643.5,628.05,636.55,15120148,963812511115000
2021-02-17,ADANIPORTS,658,670,646.9,655.75,34868085,2295018949075000
2021-02-18,ADANIPORTS,660.8,670,649.05,664.05,13189027,870189151510000
2021-02-19,ADANIPORTS,664.95,676.65,628.65,653.5,17553743,1156502239650000
2021-02-22,ADANIPORTS,658.8,678.5,649,673.8,16739107,1114249564105000
2021-02-23,ADANIPORTS,680,682.7,659.25,662,11247164,752094082150000
2021-02-24,ADANIPORTS,666.7,671,653.4,665.2,3919187,260639918580000
2021-02-25,ADANIPORTS,669.4,711.35,667.15,704.3,18596690,1292722154930000
2021-02-26,ADANIPORTS,697.1,703.45,668,675.9,19909990,1366511384735000
2021-03-01,ADANIPORTS,684.6,704.65,673.3,692.9,11600468,798742158295000
2021-03-02,ADANIPORTS,697.6,724.7,696,720.5,11486477,814115836805000
2021-03-03,ADANIPORTS,732,754.95,723.4,729.85,19961472,1476265388370000
2021-03-04,ADANIPORTS,733.25,765.7,715.85,752.45,30607959,2294053636340000
2021-03-05,ADANIPORTS,752.45,761,730.5,748.95,17665200,1321899080530000
2021-03-08,ADANIPORTS,762.7,767.8,744.2,748.4,15286852,1153441829550000
2021-03-09,ADANIPORTS,755.55,759.4,738.65,750.75,8548163,641803055595000
2021-03-10,ADANIPORTS,757.5,759.1,743,745.35,5235249,391558753860000
2021-03-12,ADANIPORTS,749,752.1,723,728.15,10961076,808128636825000
2021-03-15,ADANIPORTS,727.8,727.8,706.05,719.05,13403595,957531765865000
2021-03-16,ADANIPORTS,731.4,735.7,714.25,717.35,14979009,1084752219250000
2021-03-17,ADANIPORTS,715,716.95,683.8,688.25,8151544,571250894920000
2021-03-18,ADANIPORTS,695,705.5,675.4,679.65,10925357,755491869110000
2021-03-19,ADANIPORTS,677.4,691.5,657.1,686.25,10373422,702039012985000
2021-03-22,ADANIPORTS,686,726.25,681,721.9,22864950,1627783234400000
2021-03-23,ADANIPORTS,730.25,755,727.1,738.55,30612174,2275491601970000
2021-03-24,ADANIPORTS,741,750.5,697.65,706.85,21213413,1541811482030000
2021-03-25,ADANIPORTS,711,712.35,683.15,688.25,16860086,1171993257235000
2021-03-26,ADANIPORTS,698,710.7,692.6,703.05,12350673,867950816470000
2021-03-30,ADANIPORTS,703.05,718,697.3,710.55,9109505,645514430835000
2021-03-31,ADANIPORTS,705,719.9,698.6,702.4,7752226,550583412990000
2021-04-01,ADANIPORTS,713.5,742,705,736.25,15017049,1089757839780000
2021-04-05,ADANIPORTS,731.75,745,715,742.25,15622924,1140689241455000
2021-04-06,ADANIPORTS,756,852.7,743,835.55,64555516,5166683380610000
2021-04-07,ADANIPORTS,857,885,795,814.75,97717880,8160988307835000
2021-04-08,ADANIPORTS,818,838,806,823,34025873,2800488248410000
2021-04-09,ADANIPORTS,824.75,837,817.05,823.6,21804785,1803621314585000
2021-04-12,ADANIPORTS,809.9,809.9,735,744.65,28112240,2142609784555000
2021-04-13,ADANIPORTS,750,755.75,701.35,731.05,52812517,3823031154430000
